level	rank	word	coverage_perc	coverage_perc_str
Intermediate	2848	日常	94.21356645242024	94.21%
Intermediate	2861	停車	94.24052741752108	94.24%
Intermediate	2874	芥川	94.27944277280808	94.28%
Intermediate	2887	ゴンザ	94.31530594336672	94.32%
Intermediate	2900	淹れる	94.33489079537391	94.33%
Intermediate	2913	椀	94.3506604164706	94.35%
Intermediate	2926	わあ	94.371771360842	94.37%
Intermediate	2939	腐る	94.39313665394076	94.39%
Intermediate	2952	書類	94.41958892158684	94.42%
Intermediate	2965	鎖国	94.44476944559608	94.44%
Intermediate	2978	下女	94.47834347760839	94.48%
Intermediate	2991	時差	94.48495654451992	94.48%
Intermediate	3004	パー	94.50479574525448	94.5%
Intermediate	3017	天	94.51649578671332	94.52%
Intermediate	3030	載せる	94.53430019762897	94.53%
Intermediate	3043	ちっちゃい	94.55820897800137	94.56%
Intermediate	3056	図	94.57957427110011	94.58%
Intermediate	3069	身内	94.60704393365567	94.61%
Intermediate	3082	小使	94.63553099112067	94.64%
Intermediate	3095	生卵	94.63934622203116	94.64%
Intermediate	3108	あったかい	94.65537019185524	94.66%
Intermediate	3121	揺れる	94.67342895149824	94.67%
Intermediate	3134	バレる	94.69530294205171	94.7%
Intermediate	3147	重	94.71590518896839	94.72%
Intermediate	3160	ネタ	94.74184875915972	94.74%
Intermediate	3173	ミス	94.75609228789223	94.76%
Intermediate	3186	西暦	94.7939902482698	94.79%
Intermediate	3199	宿屋	94.81866207482432	94.82%
Intermediate	3212	キリン	94.81917077227904	94.82%
Intermediate	3225	家具	94.82934472137367	94.83%
Intermediate	3238	焼肉	94.84613173737986	94.85%
Intermediate	3251	虹	94.85935787120287	94.86%
Intermediate	3264	灰	94.87360139993541	94.87%
Intermediate	3277	礼儀	94.8870818824858	94.89%
Intermediate	3290	占い師	94.91149936031296	94.91%
Intermediate	3303	梅雨入り	94.93846032541377	94.94%
Intermediate	3316	不満	94.97203435742608	94.97%
Intermediate	3329	贔屓	95.00153880980055	95.0%
Intermediate	3342	インドネシア	95.01756277962464	95.02%
Intermediate	3355	ジジ	95.02926282108348	95.03%
Intermediate	3368	チョコパイ	95.0493563705454	95.05%
Intermediate	3381	ボウル	95.05825857600321	95.06%
Intermediate	3394	祖父母	95.07809777673776	95.08%
Intermediate	3407	半年	95.09361304910712	95.09%
Intermediate	3420	縄	95.1154870396606	95.12%
Intermediate	3433	ポンチキ	95.1350718916678	95.14%
Intermediate	3446	残業	95.15745457967601	95.16%
Intermediate	3459	協調	95.18288945241262	95.18%
Intermediate	3472	指示	95.2093417200587	95.21%
Intermediate	3485	エッフェル	95.21798957678917	95.22%
Intermediate	3498	あったまる	95.2289265720659	95.23%
Intermediate	3511	塩味	95.24317010079841	95.24%
Intermediate	3524	リモコン	95.25207230625622	95.25%
Intermediate	3537	シャンクス	95.26631583498872	95.27%
Intermediate	3550	軍	95.28157675863068	95.28%
Intermediate	3563	バーベキュー	95.30217900554736	95.3%
Intermediate	3576	縁側	95.31896602155352	95.32%
Intermediate	3589	く	95.33905957101544	95.34%
Intermediate	3602	こだわり	95.36754662848044	95.37%
Intermediate	3615	未だ	95.39399889612652	95.39%
Intermediate	3628	活用	95.41612723540737	95.42%
Intermediate	3641	しいたけ	95.43342294886828	95.43%
Intermediate	3654	右下	95.44512299032712	95.45%
Intermediate	3667	尖る	95.45504259069439	95.46%
Intermediate	3680	オープン	95.4692861194269	95.47%
Intermediate	3693	だめ	95.48225790452256	95.48%
Intermediate	3706	ちょうだい	95.49904492052875	95.5%
Intermediate	3719	ふ	95.51837542380855	95.52%
Intermediate	3732	シェフ	95.54126680927152	95.54%
Intermediate	3745	ビー	95.56390384600711	95.56%
Intermediate	3758	途端	95.57916476964908	95.58%
Intermediate	3771	自覚	95.60841487329618	95.61%
Intermediate	3784	大人しい	95.63791932567064	95.64%
Intermediate	3797	要素	95.66640638313567	95.67%
Intermediate	3810	区分	95.69514778932803	95.7%
Intermediate	3823	ワーホリ	95.70379564605848	95.7%
Intermediate	3836	曇り	95.70557608715004	95.71%
Intermediate	3849	レモネード	95.72210875442883	95.72%
Intermediate	3862	鰹節	95.73406314461505	95.73%
Intermediate	3875	生麦	95.7495784169844	95.75%
Intermediate	3888	カセット	95.7630588995348	95.76%
Intermediate	3901	傷	95.77552198717574	95.78%
Intermediate	3914	官	95.7884937722714	95.79%
Intermediate	3927	失くす	95.79917641882079	95.8%
Intermediate	3940	猪	95.8157090860996	95.82%
Intermediate	3953	マッシュル	95.83097000974156	95.83%
Intermediate	3966	わたし	95.84699397956562	95.85%
Intermediate	3979	衣	95.87904191921376	95.88%
Intermediate	3992	維持	95.90905506904296	95.91%
Intermediate	4005	理想	95.93601603414378	95.94%
Intermediate	4018	拍子	95.96119655815302	95.96%
Intermediate	4031	ゅ	95.9614509068804	95.96%
Intermediate	4044	アスパラ	95.97315094833924	95.97%
Intermediate	4057	ちひろ	95.98408794361596	95.98%
Intermediate	4070	ヴロツワフ	95.99248145161906	95.99%
Intermediate	4083	箸置き	96.00062061089476	96.0%
Intermediate	4096	水たまり	96.00977716507995	96.01%
Intermediate	4109	会員	96.02300329890299	96.02%
Intermediate	4122	おとなしい	96.0380098738176	96.04%
Intermediate	4135	鯉のぼり	96.04564033563858	96.05%
Intermediate	4148	ツアー	96.06217300291739	96.06%
Intermediate	4161	アルコール	96.07463609055831	96.07%
Intermediate	4174	単に	96.0919318040192	96.09%
Intermediate	4187	展開	96.11329709711798	96.11%
Intermediate	4200	むしろ	96.134153692762	96.13%
Intermediate	4213	道楽	96.15653638077022	96.16%
Intermediate	4226	評判	96.17230600186693	96.17%
Intermediate	4239	昼ごはん	96.1733233967764	96.17%
Intermediate	4252	皮膚	96.1799364636879	96.18%
Intermediate	4265	かむ	96.1868038793268	96.19%
Intermediate	4278	ワン	96.19723217714879	96.2%
Intermediate	4291	46	96.20435394151504	96.2%
Intermediate	4304	撒く	96.21503658806444	96.22%
Intermediate	4317	嫌う	96.2280083731601	96.23%
Intermediate	4330	軍艦	96.23792797352738	96.24%
Intermediate	4343	既読	96.2514084560778	96.25%
Intermediate	4356	運勢	96.26081935899032	96.26%
Intermediate	4369	ジャズ	96.27201070299444	96.27%
Intermediate	4382	繋ぐ	96.28727162663641	96.29%
Intermediate	4395	呼吸	96.3053303862794	96.31%
Intermediate	4408	苦	96.32669567937816	96.33%
Intermediate	4421	繋がり	96.35263924956952	96.35%
Intermediate	4434	ヤクルト	96.3752762863051	96.38%
Intermediate	4447	通訳	96.39943941540487	96.4%
Intermediate	4460	敢えて	96.42080470850364	96.42%
Intermediate	4473	ふたり	96.44369609396661	96.44%
Intermediate	4486	だいこ	96.4498004634234	96.45%
Intermediate	4499	平年	96.4498004634234	96.45%
Intermediate	4512	どんぐり	96.45361569433388	96.45%
Intermediate	4525	ロンドン	96.46099180742748	96.46%
Intermediate	4538	かけ	96.46938531543057	96.47%
Intermediate	4551	来月	96.48057665943467	96.48%
Intermediate	4564	溜める	96.49431149071246	96.49%
Intermediate	4577	計	96.50092455762397	96.5%
Intermediate	4590	食いしん坊	96.51262459908281	96.51%
Intermediate	4603	陰	96.52000071217644	96.52%
Intermediate	4616	ミリリットル	96.53348119472685	96.53%
Intermediate	4629	弾	96.5444181900036	96.54%
Intermediate	4642	アパート	96.55967911364556	96.56%
Intermediate	4655	ふわふわ	96.57621178092435	96.58%
Intermediate	4668	き	96.58842051983792	96.59%
Intermediate	4681	トラム	96.60037491002413	96.6%
Intermediate	4694	パワハラ	96.61538148493875	96.62%
Intermediate	4707	男子	96.63674677803749	96.64%
Intermediate	4720	49	96.65811207113623	96.66%
Intermediate	4733	訪れる	96.6751534358698	96.68%
Intermediate	4746	語尾	96.69397524169489	96.69%
Intermediate	4759	ハバナ	96.7140687911568	96.71%
Intermediate	4772	監視	96.73543408425556	96.74%
Intermediate	4785	漢学	96.73975801262078	96.74%
Intermediate	4798	牛タン	96.73975801262078	96.74%
Intermediate	4811	手の甲	96.74306454607654	96.74%
Intermediate	4824	うみ	96.74916891553332	96.75%
Intermediate	4837	平気	96.76112330571954	96.76%
Intermediate	4850	インテリア	96.76900811626788	96.77%
Intermediate	4863	6000	96.77892771663515	96.78%
Intermediate	4876	悪魔	96.78961036318456	96.79%
Intermediate	4889	面積	96.7990212660971	96.8%
Intermediate	4902	叶える	96.80690607664543	96.81%
Intermediate	4915	予選	96.81733437446745	96.82%
Intermediate	4928	頂く	96.82750832356211	96.83%
Intermediate	4941	短編	96.84251489847672	96.84%
Intermediate	4954	バスケットボール	96.85548668357238	96.86%
Intermediate	4967	釘	96.86820411994069	96.87%
Intermediate	4980	ガチャガチャ	96.87812372030797	96.88%
Intermediate	4993	基づく	96.89567378249623	96.9%
Intermediate	5006	タケコプター	96.91856516795919	96.92%
Intermediate	5019	保証	96.93764132251164	96.94%
Intermediate	5032	あいのり	96.95798922070094	96.96%
Intermediate	5045	歩	96.97452188797973	96.97%
Intermediate	5058	否	96.99105455525854	96.99%
Intermediate	5071	かなう	97.00529808399104	97.01%
Intermediate	5084	交際	97.0190329152688	97.02%
Intermediate	5097	船頭	97.0190329152688	97.02%
Intermediate	5110	平等	97.0190329152688	97.02%
Intermediate	5123	儒教	97.0190329152688	97.02%
Intermediate	5136	晩ごはん	97.01928726399618	97.02%
Intermediate	5149	三脚	97.02462858727088	97.02%
Intermediate	5162	ナポリタン	97.03276774654658	97.03%
Intermediate	5175	吠える	97.03887211600336	97.04%
Intermediate	5188	イケア	97.04599388036962	97.05%
Intermediate	5201	ウォークマン	97.04828301891591	97.05%
Intermediate	5214	豆まき	97.05616782946429	97.06%
Intermediate	5227	織る	97.06786787092312	97.07%
Intermediate	5240	紅白	97.0762613789262	97.08%
Intermediate	5253	違和	97.08389184074716	97.08%
Intermediate	5266	サイン	97.08923316402186	97.09%
Intermediate	5279	訪ねる	97.09813536947968	97.1%
Intermediate	5292	実写	97.10602018002804	97.11%
Intermediate	5305	N	97.11059845712062	97.11%
Intermediate	5318	ヘルシー	97.11695717530476	97.12%
Intermediate	5331	メイド	97.12331589348892	97.12%
Intermediate	5344	実感	97.1408659556772	97.14%
Intermediate	5357	跡	97.15867036659283	97.16%
Intermediate	5370	塾	97.17494868514426	97.17%
Intermediate	5383	リアリティ	97.19656832697038	97.2%
Intermediate	5396	バズる	97.21030315824815	97.21%
Intermediate	5409	NHK	97.22734452298168	97.23%
Intermediate	5422	くらす	97.2482011186257	97.25%
Intermediate	5435	ライン	97.26422508844976	97.26%
Intermediate	5448	生涯	97.28024905827384	97.28%
Intermediate	5461	無鉄砲	97.29449258700635	97.29%
Intermediate	5474	四十	97.29449258700635	97.29%
Intermediate	5487	ぶつ	97.29449258700635	97.29%
Intermediate	5500	取り札	97.29449258700635	97.29%
Intermediate	5513	はめる	97.2962730280979	97.3%
Intermediate	5526	ボックス	97.30110565391786	97.3%
Intermediate	5539	粒	97.30721002337464	97.31%
Intermediate	5552	パシャパシャ	97.31306004410408	97.31%
Intermediate	5565	ハンドル	97.31789266992402	97.32%
Intermediate	5578	ぎゅっ	97.32348834192608	97.32%
Intermediate	5591	インスタント	97.3270492241092	97.33%
Intermediate	5604	住宅	97.33213619865651	97.33%
Intermediate	5617	罠	97.33849491684067	97.34%
Intermediate	5630	同級	97.34409058884273	97.34%
Intermediate	5643	天かす	97.35044930702688	97.35%
Intermediate	5656	遠回し	97.35604497902895	97.36%
Intermediate	5669	ジョギング	97.3601145586668	97.36%
Intermediate	5682	すき焼き	97.36596457939622	97.37%
Intermediate	5695	ヶ国	97.37257764630776	97.37%
Intermediate	5708	ザラザラ	97.38249724667504	97.38%
Intermediate	5721	茶葉	97.39216249831493	97.39%
Intermediate	5734	ストライク	97.39674077540752	97.4%
Intermediate	5747	録	97.40309949359168	97.4%
Intermediate	5760	対戦	97.4127647452316	97.41%
Intermediate	5773	見頃	97.4308235048746	97.43%
Intermediate	5786	逆立ち	97.444303987425	97.44%
Intermediate	5799	味わえる	97.46261709579535	97.46%
Intermediate	5812	エネルギー	97.47991280925626	97.48%
Intermediate	5825	猫撫で	97.49339329180667	97.49%
Intermediate	5838	やりがい	97.51094335399492	97.51%
Intermediate	5851	リクルート	97.52289774418114	97.52%
Intermediate	5864	転換	97.53332604200314	97.53%
Intermediate	5877	飛鳥	97.54629782709884	97.55%
Intermediate	5890	r	97.56079570455867	97.56%
Intermediate	5903	コリアンダー	97.57707402311013	97.58%
Intermediate	5916	ますます	97.58419578747638	97.58%
Intermediate	5929	忠告	97.58419578747638	97.58%
Intermediate	5942	大黒	97.58419578747638	97.58%
Intermediate	5955	私語	97.58419578747638	97.58%
Intermediate	5968	契り	97.58419578747638	97.58%
Intermediate	5981	ナマハゲ	97.58419578747638	97.58%
Intermediate	5994	カッター	97.58673927475004	97.59%
Intermediate	6007	対	97.5900458082058	97.59%
Intermediate	6020	デー	97.59665887511731	97.6%
Intermediate	6033	スコップ	97.60454368566567	97.6%
Intermediate	6046	革	97.61090240384982	97.61%
Intermediate	6059	固い	97.61624372712451	97.62%
Intermediate	6072	ハンド	97.61955026058028	97.62%
Intermediate	6085	すり鉢	97.6246372351276	97.62%
Intermediate	6098	殿様	97.63201334822121	97.63%
Intermediate	6111	蒔く	97.63837206640535	97.64%
Intermediate	6124	ご馳走	97.64295034349796	97.64%
Intermediate	6137	重たい	97.64752862059056	97.65%
Intermediate	6150	情けない	97.65414168750209	97.65%
Intermediate	6163	性能	97.65821126713992	97.66%
Intermediate	6176	石段	97.66278954423252	97.66%
Intermediate	6189	イチロー	97.66711347259775	97.67%
Intermediate	6202	捏ねる	97.67474393441871	97.67%
Intermediate	6215	後楽	97.68339179114918	97.68%
Intermediate	6228	タダ	97.69025920678804	97.69%
Intermediate	6241	ロトルア	97.69712662242695	97.7%
Intermediate	6254	仕切り	97.70195924824692	97.7%
Intermediate	6267	シルバー	97.70704622279422	97.71%
Intermediate	6280	熱心	97.71391363843313	97.71%
Intermediate	6293	引用	97.72841151589297	97.73%
Intermediate	6306	きく	97.74418113698968	97.74%
Intermediate	6319	敬意	97.75740727081272	97.76%
Intermediate	6332	几帳面	97.7734312406368	97.77%
Intermediate	6345	暗黙	97.7869117231872	97.79%
Intermediate	6358	チラチラ	97.803444390466	97.8%
Intermediate	6371	戦後	97.8161618268343	97.82%
Intermediate	6384	一面	97.82760751956576	97.83%
Intermediate	6397	要望	97.83956190975198	97.84%
Intermediate	6410	最小	97.85380543848447	97.85%
Intermediate	6423	床屋	97.86448808503387	97.86%
Intermediate	6436	1989	97.87898596249374	97.88%
Intermediate	6449	のこる	97.89322949122624	97.89%
Intermediate	6462	宗麟	97.90721867123138	97.91%
Intermediate	6475	騒ぐ	97.91586652796184	97.92%
Intermediate	6488	地点	97.92731222069332	97.93%
Intermediate	6501	頑固	97.92985570796696	97.93%
Intermediate	6514	百姓	97.92985570796696	97.93%
Intermediate	6527	さっさと	97.92985570796696	97.93%
Intermediate	6540	事業	97.92985570796696	97.93%
Intermediate	6553	参列	97.92985570796696	97.93%
Intermediate	6566	人質	97.92985570796696	97.93%
Intermediate	6579	日勤	97.92985570796696	97.93%
Intermediate	6592	鉢巻	97.92985570796696	97.93%
Intermediate	6605	コケコッコー	97.93087310287643	97.93%
Intermediate	6618	大勢	97.93367093887746	97.93%
Intermediate	6631	ケンタッキー	97.93824921597005	97.94%
Intermediate	6644	ずるずる	97.94079270324372	97.94%
Intermediate	6657	1980	97.9446079341542	97.94%
Intermediate	6670	牡蠣	97.94740577015524	97.95%
Intermediate	6683	トロフィー	97.94969490870152	97.95%
Intermediate	6696	キャンドル	97.9522383959752	97.95%
Intermediate	6709	リップ	97.95885146288671	97.96%
Intermediate	6722	ゴールド	97.96241234506984	97.96%
Intermediate	6735	祖父	97.96699062216241	97.97%
Intermediate	6748	またがる	97.97131455052764	97.97%
Intermediate	6761	かぁ	97.97563847889288	97.98%
Intermediate	6774	厚手	97.97970805853072	97.98%
Intermediate	6787	シチュー	97.98199719707702	97.98%
Intermediate	6800	59	97.98479503307804	97.98%
Intermediate	6813	48	97.989627658898	97.99%
Intermediate	6826	右足	97.99471463344533	97.99%
Intermediate	6839	ホホジロザメ	97.9957320283548	98.0%
Intermediate	6852	笑える	97.99929291053792	98.0%
Intermediate	6865	引き	98.00895816217783	98.01%
Intermediate	6878	スズメ	98.0122646956336	98.01%
Intermediate	6891	どん兵衛	98.01429948545251	98.01%
Intermediate	6904	絞り	98.01709732145356	98.02%
Intermediate	6917	競馬	98.02065820363669	98.02%
Intermediate	6930	病	98.02701692182085	98.03%
Intermediate	6943	ふるさと	98.03897131200704	98.04%
Intermediate	6956	噴火	98.05168874837534	98.05%
Intermediate	6969	奇数	98.06288009237946	98.06%
Intermediate	6982	大吉	98.0761062262025	98.08%
Intermediate	6995	学科	98.08678887275188	98.09%
Intermediate	7008	処置	98.09696282184652	98.1%
Intermediate	7021	ぽい	98.1068824222138	98.11%
Intermediate	7034	協会	98.11781941749057	98.12%
Intermediate	7047	身体	98.12926511022202	98.13%
Intermediate	7060	全般	98.14223689531768	98.14%
Intermediate	7073	尿	98.15520868041337	98.16%
Intermediate	7086	積極	98.16665437314484	98.17%
Intermediate	7099	高橋	98.1803892044226	98.18%
Intermediate	7112	新緑	98.19285229206356	98.19%
Intermediate	7125	画用	98.2037892873403	98.2%
Intermediate	7138	平地	98.21599802625389	98.22%
Intermediate	7151	威圧	98.22896981134957	98.23%
Intermediate	7164	ブラブラ	98.24270464262732	98.24%
Intermediate	7177	新宿	98.25643947390508	98.26%
Intermediate	7190	東側	98.26686777172712	98.27%
Intermediate	7203	手段	98.27831346445858	98.28%
Intermediate	7216	総長	98.29052220337215	98.29%
Intermediate	7229	麻布	98.29306569064582	98.29%
Intermediate	7242	心得る	98.29306569064582	98.29%
Intermediate	7255	くら	98.29306569064582	98.29%
Intermediate	7268	多少	98.29306569064582	98.29%
Intermediate	7281	甚だ	98.29306569064582	98.29%
Intermediate	7294	万事	98.29306569064582	98.29%
Intermediate	7307	司会	98.29306569064582	98.29%
Intermediate	7320	見かけ	98.29306569064582	98.29%
Intermediate	7333	時価	98.29306569064582	98.29%
Intermediate	7346	いちげん	98.29306569064582	98.29%
Intermediate	7359	気象	98.29306569064582	98.29%
Intermediate	7372	宿場	98.29306569064582	98.29%
Intermediate	7385	ぐち	98.29306569064582	98.29%
Intermediate	7398	メーメー	98.29433743428264	98.29%
Intermediate	7411	五感	98.29662657282894	98.3%
Intermediate	7424	セイウチ	98.2976439677384	98.3%
Intermediate	7437	ぴょんぴょん	98.2991700601026	98.3%
Intermediate	7450	ぐーぐー	98.30247659355837	98.3%
Intermediate	7463	ウニ	98.30502008083204	98.31%
Intermediate	7476	バゲット	98.3083266142878	98.31%
Intermediate	7489	ミシン	98.31087010156145	98.31%
Intermediate	7502	ds	98.31341358883512	98.31%
Intermediate	7515	カンガルー	98.31468533247194	98.31%
Intermediate	7528	41	98.31824621465508	98.32%
Intermediate	7541	大喜び	98.32104405065608	98.32%
Intermediate	7554	セール	98.32384188665712	98.32%
Intermediate	7567	元カレ	98.32714842011288	98.33%
Intermediate	7580	おーい	98.32943755865917	98.33%
Intermediate	7593	大声	98.33401583575177	98.33%
Intermediate	7606	みくじ	98.33757671793488	98.34%
Intermediate	7619	ゴォーっ	98.34088325139064	98.34%
Intermediate	7632	くるっ	98.34444413357379	98.34%
Intermediate	7645	ニュアンス	98.34571587721061	98.35%
Intermediate	7658	いやー	98.3480050157569	98.35%
Intermediate	7671	82	98.35105720048529	98.35%
Intermediate	7684	渋い	98.35792461612418	98.36%
Intermediate	7697	卵巣	98.36148549830732	98.36%
Intermediate	7710	殴り合い	98.36504638049044	98.37%
Intermediate	7723	渋滞	98.36962465758302	98.37%
Intermediate	7736	絣	98.37165944740195	98.37%
Intermediate	7749	延期	98.37420293467561	98.37%
Intermediate	7762	右膝	98.37827251431348	98.38%
Intermediate	7775	もてなし	98.38590297613445	98.39%
Intermediate	7788	接する	98.39607692522911	98.4%
Intermediate	7801	氾濫	98.40447043323218	98.4%
Intermediate	7814	カサカサ	98.41337263869	98.41%
Intermediate	7827	宮	98.42430963396674	98.42%
Intermediate	7840	飛び級	98.43575532669824	98.44%
Intermediate	7853	金具	98.44618362452024	98.45%
Intermediate	7866	プレーン	98.45788366597908	98.46%
Intermediate	7879	真逆	98.467548917619	98.47%
Intermediate	7892	要因	98.48001200525992	98.48%
Intermediate	7905	現状	98.4899316056272	98.49%
Intermediate	7918	ひとり	98.4990881598124	98.5%
Intermediate	7931	ベイクド	98.50824471399756	98.51%
Intermediate	7944	サイコ	98.51816431436484	98.52%
Intermediate	7957	ロースト	98.52884696091424	98.53%
Intermediate	7970	ラム	98.5395296074636	98.54%
Intermediate	7983	発想	98.55046660274036	98.55%
Intermediate	7996	見所	98.55936880819816	98.56%
Intermediate	8009	jk	98.57005145474754	98.57%
Intermediate	8022	へん	98.57920800893271	98.58%
Intermediate	8035	タミール	98.5906537016642	98.59%
Intermediate	8048	ジアマッティ	98.60159069694095	98.6%
Intermediate	8061	七味	98.61125594858086	98.61%
Intermediate	8074	パグ	98.62321033876707	98.62%
Intermediate	8087	響く	98.63262124167962	98.63%
Intermediate	8100	書き	98.6425408420469	98.64%
Intermediate	8113	刻み	98.65195174495945	98.65%
Intermediate	8126	前向き	98.66187134532673	98.66%
Intermediate	8139	破壊	98.67153659696663	98.67%
Intermediate	8152	滑らか	98.68145619733392	98.68%
Intermediate	8165	イヤーマフ	98.69188449515592	98.69%
Intermediate	8178	我が輩	98.70053235188637	98.7%
Intermediate	8191	折々	98.70053235188637	98.7%
Intermediate	8204	たぎる	98.70053235188637	98.7%
Intermediate	8217	捻くれる	98.70053235188637	98.7%
Intermediate	8230	最前	98.70053235188637	98.7%
Intermediate	8243	べらぼう	98.70053235188637	98.7%
Intermediate	8256	晩飯	98.70053235188637	98.7%
Intermediate	8269	下品	98.70053235188637	98.7%
Intermediate	8282	悠長	98.70053235188637	98.7%
Intermediate	8295	尋	98.70053235188637	98.7%
Intermediate	8308	たゆたう	98.70053235188637	98.7%
Intermediate	8321	ごわ	98.70053235188637	98.7%
Intermediate	8334	憚る	98.70053235188637	98.7%
Intermediate	8347	高尚	98.70053235188637	98.7%
Intermediate	8360	即夜	98.70053235188637	98.7%
Intermediate	8373	柳	98.70053235188637	98.7%
Intermediate	8386	しだり尾	98.70053235188637	98.7%
Intermediate	8399	絶交	98.70053235188637	98.7%
Intermediate	8412	豊穣	98.70053235188637	98.7%
Intermediate	8425	力こぶ	98.70053235188637	98.7%
Intermediate	8438	バラライカ	98.70053235188637	98.7%
Intermediate	8451	郷土	98.70053235188637	98.7%
Intermediate	8464	淀川	98.70053235188637	98.7%
Intermediate	8477	フロリダ	98.70154974679583	98.7%
Intermediate	8490	ちう	98.70333018788739	98.7%
Intermediate	8503	プレイステーション	98.70587367516109	98.71%
Intermediate	8516	パタパタ	98.70739976752526	98.71%
Intermediate	8529	ダンゴムシ	98.70841716243473	98.71%
Intermediate	8542	コンコンコン	98.71045195225363	98.71%
Intermediate	8555	イソップ	98.71070630098102	98.71%
Intermediate	8568	漬ける	98.71274109079997	98.71%
Intermediate	8581	ピーター	98.71452153189152	98.71%
Intermediate	8594	パンオショコラ	98.71528457807361	98.72%
Intermediate	8607	伊豆	98.71706501916516	98.72%
Intermediate	8620	スティック	98.718336762802	98.72%
Intermediate	8633	摘む	98.7198628551662	98.72%
Intermediate	8646	葛飾	98.72113459880303	98.72%
Intermediate	8659	逮捕	98.72367808607669	98.72%
Intermediate	8672	直行	98.72520417844089	98.73%
Intermediate	8685	ギューっ	98.72622157335036	98.73%
Intermediate	8698	イースター	98.72825636316928	98.73%
Intermediate	8711	バラエティー	98.72952810680611	98.73%
Intermediate	8724	ハリー	98.73130854789768	98.73%
Intermediate	8737	でっかい	98.73461508135344	98.73%
Intermediate	8750	スズメバチ	98.73588682499029	98.74%
Intermediate	8763	ドライ	98.73868466099128	98.74%
Intermediate	8776	macbookpro	98.74071945081025	98.74%
Intermediate	8789	ピュー	98.74275424062915	98.74%
Intermediate	8802	カルテ	98.74377163553862	98.74%
Intermediate	8815	キック	98.74504337917546	98.75%
Intermediate	8828	コージー	98.74682382026701	98.75%
Intermediate	8841	澄む	98.7506390511775	98.75%
Intermediate	8854	フォーチュン	98.75191079481432	98.75%
Intermediate	8867	ク	98.75318253845116	98.75%
Intermediate	8880	コンテ	98.75547167699746	98.76%
Intermediate	8893	しょ	98.75801516427111	98.76%
Intermediate	8906	小笠原	98.75928690790796	98.76%
Intermediate	8919	エッグ	98.75979560536268	98.76%
Intermediate	8932	ピンホール	98.76284779009109	98.76%
Intermediate	8945	絹	98.76513692863738	98.77%
Intermediate	8958	マシーン	98.7679347646384	98.77%
Intermediate	8971	唸る	98.76971520572995	98.77%
Intermediate	8984	甲	98.77124129809415	98.77%
Intermediate	8997	テーブルクロス	98.77225869300365	98.77%
Intermediate	9010	遣唐	98.77734566755096	98.78%
Intermediate	9023	羅生門	98.78624787300876	98.79%
Intermediate	9036	一家	98.79464138101184	98.79%
Intermediate	9049	旅路	98.80278054028756	98.8%
Intermediate	9062	トランプ	98.81041100210855	98.81%
Intermediate	9075	しつこい	98.81804146392955	98.82%
Intermediate	9088	かるい	98.82516322829579	98.83%
Intermediate	9101	出くわす	98.83330238757152	98.83%
Intermediate	9114	研修	98.84067850066512	98.84%
Intermediate	9127	イートインスペース	98.84805461375873	98.85%
Intermediate	9140	1910	98.85721116794392	98.86%
Intermediate	9153	わがまま	98.86509597849228	98.87%
Intermediate	9166	愛情	98.87145469667644	98.87%
Intermediate	9179	主催	98.87883080977004	98.88%
Intermediate	9192	ペロペロ	98.88722431777312	98.89%
Intermediate	9205	プロスポーツ	98.89612652323095	98.9%
Intermediate	9218	甘やかす	98.9040113337793	98.9%
Intermediate	9231	aj	98.912150493055	98.91%
Intermediate	9244	方針	98.91952660614862	98.92%
Intermediate	9257	弾ける	98.92690271924224	98.93%
Intermediate	9270	はなび	98.93580492470005	98.94%
Intermediate	9283	やまなし	98.94394408397578	98.94%
Intermediate	9296	ベイマックス	98.95233759197886	98.95%
Intermediate	9309	対等	98.95945935634512	98.96%
Intermediate	9322	勧善	98.9670898181661	98.97%
Intermediate	9335	加盟	98.97497462871443	98.97%
Intermediate	9348	似合い	98.98285943926281	98.98%
Intermediate	9361	式典	98.99099859853851	98.99%
Intermediate	9374	やけくそ	99.00015515272368	99.0%
Intermediate	9387	ワシントン	99.00753126581732	99.01%
Intermediate	9400	大笑い	99.01465303018357	99.01%
Intermediate	9413	碑	99.02253784073191	99.02%
Intermediate	9426	染まる	99.03042265128026	99.03%
Intermediate	9439	兵士	99.03729006691916	99.04%
Intermediate	9452	自主	99.04415748255803	99.04%
Intermediate	9465	新茶	99.05356838547058	99.05%
Intermediate	9478	ジャージー	99.06145319601892	99.06%
Intermediate	9491	立ち	99.06959235529466	99.07%
Intermediate	9504	一睡	99.07773151457036	99.08%
Intermediate	9517	連合	99.08536197639137	99.09%
Intermediate	9530	愚か	99.09375548439444	99.09%
Intermediate	9543	マニアック	99.10214899239752	99.1%
Intermediate	9556	隊	99.11028815167325	99.11%
Intermediate	9569	ブレイク	99.11919035713103	99.12%
Intermediate	9582	一息	99.124022982951	99.12%
Intermediate	9595	瓦解	99.124022982951	99.12%
Intermediate	9608	威張れる	99.124022982951	99.12%
Intermediate	9621	騒々しい	99.124022982951	99.12%
Intermediate	9634	不法	99.124022982951	99.12%
Intermediate	9647	たまう	99.124022982951	99.12%
Intermediate	9660	口調	99.124022982951	99.12%
Intermediate	9673	催促	99.124022982951	99.12%
Intermediate	9686	愚	99.124022982951	99.12%
Intermediate	9699	本筋	99.124022982951	99.12%
Intermediate	9712	アイスランド	99.124022982951	99.12%
