video	level	wpm	sps	mean_sentence_length	average_rel_reps	ne_spot	tfp_log_ranks_unique	adv_props	det_props	noun_props	sconj_props	wa_props	gai_props	kan_props	aux_props	num_props	pron_props	verb_props
416	Beginner	105.33848664598476	3.3496285368155756	9.110169491525424	0.0048543689320388	5146	4.537603848992343	0.030010718113612	0.0064308681672025	0.217577706323687	0.0707395498392283	0.9087003222341568	0.0268528464017185	0.0558539205155746	0.1618435155412647	0.0107181136120042	0.0364415862808145	0.1618435155412647
417	Intermediate	129.59441199049786	4.442511674502865	13.658823529411764	0.003690036900369	9234	4.9904094477362255	0.034313725490196	0.0049019607843137	0.2862745098039215	0.0627450980392156	0.8527054108216433	0.0240480961923847	0.0851703406813627	0.1588235294117647	0.0127450980392156	0.0166666666666666	0.1441176470588235
418	Complete Beginner	94.1938629831496	3.169828258650339	6.9393939393939394	0.0081967213114754	5165	3.8605657758102	0.0226876090750436	0.0139616055846422	0.1954624781849912	0.0331588132635253	0.9565217391304348	0.0139130434782608	0.0208695652173913	0.2006980802792321	0.0	0.0610820244328097	0.1465968586387434
419	Beginner	96.96174988767756	3.2337867030275347	8.201492537313433	0.0049261083743842	3892	4.686718511791269	0.038543897216274	0.0042826552462526	0.2002141327623126	0.025695931477516	0.8822894168466523	0.0215982721382289	0.0939524838012959	0.1777301927194861	0.0203426124197002	0.0653104925053533	0.1413276231263383
420	Complete Beginner	84.79703360146083	2.895628779759017	9.346666666666666	0.0077519379844961	8531	4.104245875870191	0.0261780104712041	0.0104712041884816	0.2879581151832461	0.0331588132635253	0.7405405405405405	0.0018018018018018	0.2126126126126126	0.137870855148342	0.0593368237347294	0.0436300174520069	0.0872600349040139
421	Beginner	114.36395002462456	3.8386508443047895	12.576923076923077	0.0068493150684931	7633	3.783389884003817	0.0417391304347826	0.0	0.2660869565217391	0.057391304347826	0.8385964912280702	0.0666666666666666	0.087719298245614	0.1547826086956521	0.0034782608695652	0.0139130434782608	0.1339130434782608
422	Intermediate	136.0132790188516	4.479092265935135	18.814814814814813	0.0029940119760479	7066	4.957581450765923	0.0372807017543859	0.0087719298245614	0.2112573099415204	0.0730994152046783	0.7995562130177515	0.0125739644970414	0.1190828402366863	0.1739766081871345	0.0160818713450292	0.016812865497076	0.1410818713450292
423	Beginner	103.34029232460634	3.2439741901897774	8.56969696969697	0.0055865921787709	2901	4.223157405031396	0.0364540182270091	0.0273405136702568	0.2261806130903065	0.0513670256835128	0.8913951545530493	0.0066833751044277	0.0885547201336675	0.1739850869925435	0.0124275062137531	0.0256835128417564	0.1193040596520298
424	Intermediate	136.96275940768925	4.46209264188288	16.953846153846154	0.0046082949308755	7068	4.482955028441221	0.0154639175257731	0.0134020618556701	0.2587628865979381	0.056701030927835	0.8577235772357723	0.0030487804878048	0.1026422764227642	0.1969072164948453	0.0030927835051546	0.0154639175257731	0.1402061855670103
425	Advanced	162.4765912680602	5.270099830219156	22.72151898734177	0.003003003003003	8106	4.962844630259907	0.0317757009345794	0.0118380062305295	0.2417445482866043	0.0679127725856697	0.8400999375390381	0.0174890693316677	0.1267957526545909	0.2018691588785046	0.0062305295950155	0.0155763239875389	0.1333333333333333
426	Complete Beginner	95.55019881952722	2.9910189715461075	7.188034188034188	0.0075757575757575	5140	4.189539944643301	0.0141643059490084	0.0014164305949008	0.1940509915014164	0.0439093484419263	0.9358059914407988	0.028530670470756	0.0313837375178316	0.1798866855524079	0.0113314447592068	0.0637393767705382	0.1260623229461756
427	Complete Beginner	85.9830808530185	2.895888981770254	8.475409836065573	0.009090909090909	5546	3.718325213028032	0.0717592592592592	0.0023148148148148	0.2337962962962963	0.0277777777777777	0.9211136890951276	0.0162412993039443	0.0394431554524361	0.1412037037037037	0.0	0.0462962962962962	0.1018518518518518
428	Intermediate	117.67552356202036	3.94539533752479	22.39130434782609	0.0044444444444444	7069	4.543238192376899	0.0254777070063694	0.0116772823779193	0.2590233545647558	0.0552016985138004	0.7870967741935484	0.0365591397849462	0.1709677419354838	0.1316348195329087	0.0138004246284501	0.0276008492569002	0.1358811040339702
429	Advanced	167.49760467862356	5.537983866401338	26.986666666666668	0.0025125628140703	7925	5.183160353140104	0.0510314875135722	0.005971769815418	0.2111834961997828	0.0738327904451683	0.8068057080131723	0.0197585071350164	0.1514818880351262	0.1699239956568946	0.015200868621064	0.0271444082519001	0.1319218241042345
430	Beginner	102.43203868679532	3.3791609092776893	10.655913978494624	0.005181347150259	5279	4.394449154672439	0.0276179516685845	0.003452243958573	0.2278481012658227	0.0471806674338319	0.8528389339513326	0.0185399768250289	0.1239860950173812	0.2025316455696202	0.0172612197928653	0.0356731875719217	0.1208285385500575
431	Beginner	109.4065848560334	3.4890482642015206	10.569037656903763	0.0034013605442176	5280	4.867171833341037	0.0145719489981785	0.0154826958105646	0.2509107468123862	0.0428051001821493	0.8555045871559633	0.0353211009174311	0.0940366972477064	0.1489071038251366	0.0036429872495446	0.0377959927140255	0.1234061930783242
432	Beginner	80.14241701646843	2.6949951077416876	10.975609756097562	0.0049751243781094	4136	4.61512051684126	0.0176544766708701	0.0050441361916771	0.2206809583858764	0.0428751576292559	0.7997465145754119	0.0773130544993662	0.0874524714828897	0.1727616645649432	0.0239596469104665	0.0491803278688524	0.137452711223203
433	Intermediate	135.84485934947313	4.64447677226295	20.282608695652176	0.0041152263374485	6374	4.770684624465665	0.027479091995221	0.005973715651135	0.2258064516129032	0.068100358422939	0.7930204572803851	0.0192539109506618	0.1227436823104693	0.1732377538829151	0.014336917562724	0.021505376344086	0.1385902031063321
434	Complete Beginner	91.577472022158	3.039379189662741	8.55	0.0076335877862595	6034	4.204692619390966	0.0155709342560553	0.0051903114186851	0.273356401384083	0.0380622837370242	0.8226086956521739	0.0260869565217391	0.0765217391304347	0.1626297577854671	0.0276816608996539	0.0536332179930795	0.0795847750865051
435	Complete Beginner	82.7502517765389	2.669362960533513	6.961538461538462	0.0126582278481012	5549	3.1882593289780097	0.0161290322580645	0.0	0.26036866359447	0.0161290322580645	0.903448275862069	0.0436781609195402	0.0390804597701149	0.2142857142857142	0.0092165898617511	0.0529953917050691	0.076036866359447
436	Beginner	120.37468365363948	3.9234549257917006	12.221052631578948	0.0047393364928909	5693	4.686654600127161	0.014807502467917	0.0029615004935834	0.3149062191510365	0.050345508390918	0.8394449950445986	0.0178394449950445	0.1278493557978196	0.1431391905231984	0.0069101678183613	0.0157946692991115	0.1441263573543929
437	Advanced	171.75437881604276	5.77844688130644	23.892857142857142	0.0026178010471204	4774	5.166061908692937	0.0302197802197802	0.0043956043956043	0.2582417582417582	0.0714285714285714	0.8225274725274725	0.023076923076923	0.1362637362637362	0.1626373626373626	0.0109890109890109	0.017032967032967	0.1181318681318681
438	Beginner	120.75588059235128	3.971015771284916	13.300751879699249	0.0040983606557377	6182	4.656330036146159	0.0269382391590013	0.0170827858081471	0.2424441524310118	0.0519053876478318	0.8381770145310435	0.0290620871862615	0.1254953764861294	0.1498028909329829	0.0026281208935611	0.0341655716162943	0.1484888304862023
439	Complete Beginner	93.1050562520457	3.0584082580800196	7.3578947368421055	0.0075757575757575	6035	3.760117278237314	0.0205479452054794	0.011986301369863	0.25	0.0462328767123287	0.8732876712328768	0.0171232876712328	0.0804794520547945	0.2123287671232876	0.0085616438356164	0.0445205479452054	0.0907534246575342
440	Beginner	102.01754021574754	3.6413668130747943	9.359649122807015	0.0052631578947368	8806	4.393502484231526	0.0163934426229508	0.0032786885245901	0.2743169398907104	0.0218579234972677	0.8041237113402062	0.0446735395189003	0.138602520045819	0.1693989071038251	0.0218579234972677	0.0415300546448087	0.0743169398907103
441	Intermediate	135.96584448695452	4.83321372566811	15.904255319148936	0.0034843205574912	10791	4.85006946955436	0.0396706586826347	0.0067365269461077	0.25	0.061377245508982	0.781790820165538	0.0082768999247554	0.1903686982693754	0.1407185628742515	0.0037425149700598	0.0202095808383233	0.1317365269461078
